id,vname,query,duration,gt_s,gt_e,pred_s,pred_e,iou
17698,v_dh4bxvmrCNs.mp4,""" Five young people are shooting arrows.""",85.01,7.65,41.65,44.9,61.3,0.0
17699,v_dh4bxvmrCNs.mp4,""" The young people removed the arrows from the target boards.""",85.01,32.73,85.01,14.0,31.9,0.0
17700,v_vb1CG5i1lEs.mp4,"""A person wearing a large, white suit is shown spraying down a fence with water.""",183.08,0,183.08,16.6,26.3,0.05298230281844002
17701,v_vb1CG5i1lEs.mp4,""" The person is shown from various angles performing the task and makes the fence look brand new.""",183.08,63.16,183.08,54.1,130.9,0.5251977050705535
17702,v_WBRQ4vHBFMY.mp4,"""A woman is laying down in a chair as a man with gloves works.""",29.98,0,2.4,16.3,28.4,0.0
17703,v_WBRQ4vHBFMY.mp4,""" He places clamps on various parts of her nose.""",29.98,3,20.68,20.8,30.0,0.0
17704,v_WBRQ4vHBFMY.mp4,""" He then inserts a rod before creating a piercing.""",29.98,22.03,29.98,0.0,28.4,0.21247498332221473
17705,v_xZOzVaTezm8.mp4,"""A person in a green jacket walks around on the snow.""",80.97,0,15.79,15.3,36.1,0.013573407202216023
17706,v_xZOzVaTezm8.mp4,""" A young girl lays in a tube on the snow.""",80.97,5.26,23.89,10.6,33.7,0.4672995780590717
17707,v_xZOzVaTezm8.mp4,""" She is then pushed down the ramp.""",80.97,32.39,43.72,25.2,65.4,0.2818407960199004
17708,v_xZOzVaTezm8.mp4,""" Eventually she comes to a stop.""",80.97,68.01,80.97,20.8,30.0,0.0
17709,v_VCg6_fuipp8.mp4,"""An athletic man is seen standing ready in front of a large crowd and then runs down the track and jumps over a beam.""",98.59,0,47.32,24.1,31.5,0.1563820794590025
17710,v_VCg6_fuipp8.mp4,""" The man celebrates with other people and his same jump is shown several times in slow motion.""",98.59,46.34,98.59,47.5,77.9,0.5818181818181819
17711,v_y-OZ45FQZ0g.mp4,"""A man is sitting on the couch wearing jeans a shirt, and he's holding a guitar on his lap, strumming with his right hand and tapping the upper strings with his left hand.""",60.98,0,55.18,23.4,30.6,0.13048205871692647
17712,v_y-OZ45FQZ0g.mp4,"""The man slows down and stops strumming and tapping on his guitar.""",60.98,55.18,56.4,20.8,30.0,0.0
17713,v_y-OZ45FQZ0g.mp4,"""A colorful screen appears and it displays a cartoon picture of a Pokemon standing outdoors near a tree while it's snowing, and red words read ""Pokemon-Pallet-Town"".""",60.98,56.4,60.98,19.7,33.8,0.0
17714,v_Xc2CUi0Rnpw.mp4,"""The camera zooms in on several players and leads into a small group of people playing soccer against one another.""",214.25,0,84.63,0.0,105.3,0.8037037037037037
17715,v_Xc2CUi0Rnpw.mp4,""" Coaches and audience members react as they watch the game and the players continue kicking the ball up and down the field.""",214.25,70.7,214.25,105.5,122.6,0.11912225705329149
17716,v_VEDRmPt_-Ms.mp4,"""women are in a gymnastics competition doing high jumps in a roofed gym with a lot of people gathered around them watching them.""",232.07999999999998,0,205.39,51.5,133.5,0.39924046935099083
17717,v_VEDRmPt_-Ms.mp4,""" participants are on the podium receiveng thei medals.""",232.07999999999998,205.39,232.08,16.0,44.0,0.0
17718,v_ggGw9EGSMs8.mp4,"""A man paints a fence as the man next to him waters the fence.""",19.32,2.99,5.02,17.4,28.6,0.0
17719,v_ggGw9EGSMs8.mp4,""" Both of them go over the fence a second time.""",19.32,5.12,5.99,13.6,20.2,0.0
17720,v_ggGw9EGSMs8.mp4,""" They do it  a third time.""",19.32,6.09,6.96,21.3,30.9,0.0
17721,v_ggGw9EGSMs8.mp4,""" And they do it a fourth time.""",19.32,7.05,10.14,13.5,21.3,0.0
17722,v_ggGw9EGSMs8.mp4,""" They do it a fifth time.""",19.32,10.24,19.32,10.8,21.7,0.743455497382199
17723,v_ZEgmWaMa9PU.mp4,"""Several shots of landscapes are shown that pan back from people standing on a bridge.""",229.5,3.44,61.97,10.7,29.4,0.31949427643943273
17724,v_ZEgmWaMa9PU.mp4,""" Shots are shown of people jumping off the side of the bridge while the camera captures more landscapes.""",229.5,51.64,190.49,0.0,170.6,0.6244947241325003
17725,v_ZEgmWaMa9PU.mp4,""" Several more people are seen lined up watching that lead into more people jumping off the side.""",229.5,158.36,227.21,20.8,30.0,0.0
17726,v_O2vrVwjqktg.mp4,"""A volleyball is spinning on a ledge.""",146.18,0,18.27,0.0,40.5,0.4511111111111111
17727,v_O2vrVwjqktg.mp4,""" We then see a game being played of table tennis, the players showing the mechanics of the paddle, ball, and table as they play.""",146.18,24.12,146.18,41.3,77.8,0.29903326233000166
17728,v_byO53jHoAwI.mp4,"""A man standing in a yard and playing bagpipes.""",135.63,0,11.53,13.3,43.9,0.0
17729,v_byO53jHoAwI.mp4,""" The man is taking deep breaths and moving the keys.""",135.63,11.53,135.63,6.5,20.8,0.07178812049872223
17730,v_vrMWYB0UuGM.mp4,"""Two individuals play squash together in an indoor court.""",33.07,0,33.07,26.3,32.7,0.19352887813728462
17731,v_vrMWYB0UuGM.mp4,""" One of the individuals recovers the ball and serves.""",33.07,2.48,10.25,13.9,25.0,0.0
17732,v_vrMWYB0UuGM.mp4,""" The same individual recovers the ball and serves again.""",33.07,18.85,24.63,14.6,27.0,0.4661290322580643
17733,v_cB5ozEChN5Q.mp4,"""People ride a line up a hill in a tubing resort.""",113.00999999999999,0,11.87,14.4,56.6,0.0
17734,v_cB5ozEChN5Q.mp4,""" A person rides a tube down a hill.""",113.00999999999999,12.43,44.64,0.0,30.5,0.40479390681003585
17735,v_cB5ozEChN5Q.mp4,""" We watch the people walking up the hill holding their tubes and watch people go down the hill.""",113.00999999999999,45.77,77.98,65.7,103.9,0.21125064510579736
17736,v_cB5ozEChN5Q.mp4,""" We watch as the camera man goes down the hill.""",113.00999999999999,79.11,109.62,51.3,65.5,0.0
17737,v_cB5ozEChN5Q.mp4,""" We see the ending screen.""",113.00999999999999,110.19,113.01,0.0,28.7,0.0
17738,v_u3nOmvgcs84.mp4,"""A girl stands by a counter with various food items placed out on the counter.""",173.06,1.73,139.31,35.4,65.0,0.21514755051606338
17739,v_u3nOmvgcs84.mp4,""" She holds up the ingredients and instructs what you'll need to make a sandwich.""",173.06,23.36,43.26,119.8,164.9,0.0
17740,v_u3nOmvgcs84.mp4,""" She begins chopping the vegetables and putting the dressing on the bread.""",173.06,45.86,103.83,69.7,103.7,0.5865102639296188
17741,v_u3nOmvgcs84.mp4,""" She spreads around the dressing and puts the other ingredients on the sandwich to finish.""",173.06,105.57,173.06,23.6,44.7,0.0
17742,v_Irmh66trRY4.mp4,"""We see the title go across the screen.""",238.47,0,2.38,24.0,32.4,0.0
17743,v_Irmh66trRY4.mp4,""" We see baking supplies and ingredients.""",238.47,0,16.69,11.4,20.9,0.25311004784689
17744,v_Irmh66trRY4.mp4,""" Someone stirs cookie dough and puts cookies on a sheet.""",238.47,16.69,31,11.1,30.3,0.6839195979899497
17745,v_Irmh66trRY4.mp4,""" The cookies go into the oven and bake for 9 minutes, and a new batch is put in the oven.""",238.47,31,88.23,22.3,44.3,0.201729106628242
17746,v_Irmh66trRY4.mp4,""" The warm cookies are put on a cooling rack.""",238.47,88.23,132.35,21.6,30.0,0.0
17747,v_Irmh66trRY4.mp4,""" The person washes, and drys the silicone baking sheet.""",238.47,135.93,203.89,107.0,139.7,0.03891010424192365
17748,v_Irmh66trRY4.mp4,""" They roll the baking sheet up and show us the finished cooling cookies.""",238.47,209.85,238.47,46.3,71.0,0.0
17749,v_MfSdXqOC-f0.mp4,"""A man is standing on an open field outdoors.""",91.81,0,11.02,13.7,20.7,0.0
17750,v_MfSdXqOC-f0.mp4,""" He uses an archery set to pull back and arrow at a flying disc.""",91.81,11.94,57.38,0.0,102.7,0.44245374878286275
17751,v_MfSdXqOC-f0.mp4,""" He hits the discs with the arrow every time.""",91.81,58.3,91.81,0.0,20.8,0.0
17752,v_Ft3SzVtUsKA.mp4,"""A camera is shown sitting on the side of a pool capturing bubble underneath.""",75.09,0,20.65,25.3,44.4,0.0
17753,v_Ft3SzVtUsKA.mp4,""" More bubbles are shown followed by a man jumping in.""",75.09,19.52,52.57,15.4,27.1,0.20392789884315313
17754,v_Ft3SzVtUsKA.mp4,""" The man jumps all the way into the pool and the camera captures his movements.""",75.09,49.19,71.71,25.6,42.4,0.0
17755,v_u3qNB8GDOzY.mp4,"""A ladder is leaning against a house.""",108.14,0,108.14,10.7,19.0,0.07675235805437397
17756,v_u3qNB8GDOzY.mp4,""" A piece of wood goes up and down the ladder.""",108.14,55.15,108.14,65.8,84.7,0.35667107001321013
17757,v__zAfwnDt4VE.mp4,"""A man is kneeling down in the dirt over a a silver bowl that is full of soap.""",5.83,0,1.84,20.8,30.0,0.0
17758,v__zAfwnDt4VE.mp4,"""In the large bowl,he begins to move a white shirt as if he is washing it.""",5.83,1.89,4.34,15.9,34.8,0.0
17759,v__zAfwnDt4VE.mp4,"""Finally,he stops and takes a hose to finish rinsing the water.""",5.83,4.37,5.83,14.4,23.8,0.0
17760,v_XoCvj2IbVGE.mp4,"""A person;s hand is seen turning a knob followed by their foot stepping on a button and a man holding up an iron.""",221.73,7.76,63.19,22.9,45.3,0.40411329604907087
17761,v_XoCvj2IbVGE.mp4,""" He adjusts more settings While testing the iron and begins ironing a shirt on a table.""",221.73,53.21,151.88,14.5,24.5,0.0
17762,v_XoCvj2IbVGE.mp4,""" The men continues to flip around the shirt and iron and en by showing off the ironing machine to the camera.""",221.73,124.17,212.86,176.6,191.8,0.1713834705152781
17763,v_ItFq_6cIByw.mp4,"""A man sits behind a drum set.""",27.54,0,27.54,20.0,30.3,0.2488448844884488
17764,v_ItFq_6cIByw.mp4,""" The man starts playing the drum set.""",27.54,1.24,27.54,20.8,30.0,0.23435326842837267
17765,v_ItFq_6cIByw.mp4,""" The man keeps playing the drums.""",27.54,19.28,27.54,14.9,23.3,0.3180379746835443
17766,v_N-92_rikI8U.mp4,"""There's a man skiing down a very steep mountain slope.""",123.39,12.96,29.61,0.0,10.9,0.0
17767,v_N-92_rikI8U.mp4,""" The man is going down very fast and steadily while fully dressed in ski gear and goggles.""",123.39,29.61,62.93,6.6,26.9,0.0
17768,v_N-92_rikI8U.mp4,""" He then falls down to the ground as he reaches the bottom of the slope.""",123.39,62.93,88.84,19.5,33.6,0.0
17769,v_N-92_rikI8U.mp4,""" He gets right back up and dusts off the snow from his clothes.""",123.39,88.84,115.99,26.4,106.6,0.19823641031365097
17770,v_N-92_rikI8U.mp4,""" He talks to another person through a hands free device attached on his coat to let him know he's okay.""",123.39,115.99,123.39,0.0,30.9,0.0
17771,v_mcS9LX_P4BA.mp4,"""an image of a girl with her vlog asking people to subscribe.""",159.31,0,4.78,0.0,39.5,0.12101265822784811
17772,v_mcS9LX_P4BA.mp4,"""a girl wearing red hirt with her face is sitting on a living room and is reading tweets and talking about them.""",159.31,5.58,36.64,32.7,54.8,0.08004876066639573
17773,v_mcS9LX_P4BA.mp4,""" girl holds a small pumpkin and a knife and cut the pumpkin while talking.""",159.31,36.64,88.42,46.9,73.9,0.5214368482039399
17774,v_mcS9LX_P4BA.mp4,"""the pumkkin is slice in two and is shown the inside while the girl keps talking and reading tweets.""",159.31,88.42,159.31,15.4,28.0,0.0
17775,v_k4a5XXRYKK4.mp4,"""A game of lacrosse of being shown with a large group of people running around a field.""",45.09,0,20.52,25.6,39.8,0.0
17776,v_k4a5XXRYKK4.mp4,""" Several people watch on the sidelines  as the game continues and a ref steps in to make a call.""",45.09,14.2,45.09,25.2,35.7,0.33991583036581424
17777,v_q_DajTs5gIA.mp4,"""A person holds and pet a hairless cat.""",135.49,0,16.26,50.0,103.9,0.0
17778,v_q_DajTs5gIA.mp4,""" The person cleans and cuts the nails of the front legs of the cat.""",135.49,16.26,123.29,31.6,66.9,0.3298140708212651
17779,v_Fi_ja3Urdtg.mp4,"""A man is talking from behind a bar.""",55.66,0,10.3,23.1,41.3,0.0
17780,v_Fi_ja3Urdtg.mp4,""" He shows off several kinds of bottles and taps.""",55.66,11.13,34.23,22.9,44.7,0.33750372356270475
17781,v_Fi_ja3Urdtg.mp4,""" He shows how to mix a drink which he serves to a woman.""",55.66,36.46,55.66,20.9,33.1,0.0
17782,v_XFZ5_uNU7jE.mp4,"""A person peels potatoes in a sink, suddenly a cat jumps to the bench to watch the woman.""",96.13,0,12.02,16.9,30.3,0.0
17783,v_XFZ5_uNU7jE.mp4,""" The cat touch the sink with his mouth and intend to pass to the other side of the sink but the woman prevents it.""",96.13,12.5,32.2,0.0,23.9,0.3540372670807453
17784,v_XFZ5_uNU7jE.mp4,""" Then, the cat drinks water from the sink and cat continues watching the woman.""",96.13,32.68,74.02,35.6,44.8,0.22254475084663755
17785,v_XFZ5_uNU7jE.mp4,""" After, the cat touch the potato peeler with a leg while the person continue peeling the potatoes.""",96.13,74.5,89.4,60.8,80.8,0.22027972027972012
17786,v_86S2O0fpX4g.mp4,"""A woman is lying on equipment in a gym.""",18.04,0,3.07,10.0,20.8,0.0
17787,v_86S2O0fpX4g.mp4,""" She has her feet tied with chain to a machine.""",18.04,3.88,10.46,11.3,18.8,0.0
17788,v_86S2O0fpX4g.mp4,""" She holds her head as she pulls her feet back and forth.""",18.04,11.46,18.04,14.5,30.1,0.1899141630901287
17789,v_JrRtv8puAZI.mp4,"""A guy holds a light cloth.""",183.62,0,37.64,67.8,98.3,0.0
17790,v_JrRtv8puAZI.mp4,""" A guy gets a white basin from beneath the sink and fills it with water in a sink.""",183.62,25.71,37.64,16.0,27.3,0.07347504621072087
17791,v_JrRtv8puAZI.mp4,""" The guy puts down the light cloth and adds dish soap to the basin.""",183.62,38.56,44.07,46.3,170.2,0.0
17792,v_JrRtv8puAZI.mp4,""" The guy gets a rack from beneath the sink and places it on the counter top.""",183.62,47.74,56.01,12.6,43.4,0.0
17793,v_JrRtv8puAZI.mp4,""" The guy adds utensils and a dish to the white basin and washes them with a red rug.""",183.62,66.1,121.19,0.0,161.4,0.34132589838909544
17794,v_JrRtv8puAZI.mp4,""" A boy watches from behind.""",183.62,44.99,53.25,108.3,127.0,0.0
17795,v_JrRtv8puAZI.mp4,""" The guy rinses the dishes and puts them in a rack.""",183.62,122.11,157,42.3,60.9,0.0
17796,v_JrRtv8puAZI.mp4,""" The guy dries the dish with the light cloth.""",183.62,157.92,183.62,124.9,133.5,0.0
17797,v_vSpl69BWMKI.mp4,"""A man in gray shirt and jeans with orange helmet is trimming the hedges, he is standing in a ladder to reach the top of the hedge and trim it, the man continue to trim the hedge.""",82.81,0,71.63,41.6,57.8,0.22616222253245843
17798,v_vSpl69BWMKI.mp4,""" A man in white shirt and orange helmet is trimming the burned hedges.""",82.81,64.18,82.81,34.4,67.6,0.07064656062796916
17799,v_2u1gdf_53C0.mp4,"""A person in a protective white suit and goggles sprays a surface with purple paint using a spray gun in a room with white walls and floors.""",73.56,6.62,64.73,0.0,14.5,0.12173644368917039
17800,v_2u1gdf_53C0.mp4,"""  The person then spins the surface around on a spinning table and paints the sides.""",73.56,9.56,52.23,0.0,27.0,0.3339077158721041
17801,v_2u1gdf_53C0.mp4,"""  The finishes matte product is shown, dried, in the plain white room where the painting happened.""",73.56,54.44,65.84,15.9,43.7,0.0
17802,v_bqA-WmqF19E.mp4,"""People are playing pool in a room.""",80.69,0,80.69,25.5,60.7,0.436237451976701
17803,v_bqA-WmqF19E.mp4,""" A man shoots at the ball and makes it into the pocket.""",80.69,37.52,45.59,0.0,60.6,0.13316831683168318
17804,v_bqA-WmqF19E.mp4,""" People are standing behind him playing pool on another table.""",80.69,37.52,80.69,15.5,30.9,0.0
17805,v_6kUeZVukTEI.mp4,"""Several clips are shown of people lifting heavy weights as well as jumping on a track.""",125.18,0.63,36.3,69.3,84.4,0.0
17806,v_6kUeZVukTEI.mp4,""" People are seen jumping over poles, squatting with weights, as well as performing various other exercises.""",125.18,35.68,97.01,15.1,29.7,0.0
17807,v_6kUeZVukTEI.mp4,""" In the end more people are seen jumping over a pole.""",125.18,90.75,123.3,19.3,30.6,0.0
17808,v_P0N68OQDhNs.mp4,"""An athlete in black shirt gives instructions for a practice drill while standing on a large sporting field.""",228.37,0,31.97,55.6,68.8,0.0
17809,v_P0N68OQDhNs.mp4,""" The man sets up for an exercise and squats up and down for practice.""",228.37,31.97,85.64,21.3,47.0,0.23360273546782717
17810,v_P0N68OQDhNs.mp4,""" The man jumps multiple times and goes further each jump.""",228.37,87.92,106.19,20.8,30.0,0.0
17811,v_P0N68OQDhNs.mp4,""" The man bends down and touches the ground while twisting.""",228.37,103.91,110.76,50.5,104.5,0.009790906073680772
17812,v_P0N68OQDhNs.mp4,""" The man gives more instructions on a practice run while giving hand gestures.""",228.37,110.76,137.02,106.9,191.6,0.3100354191263283
17813,v_P0N68OQDhNs.mp4,""" The man sets up on the edge of a line and jumps with one foot, then repeats.""",228.37,137.02,181.55,143.9,168.8,0.5591735908376376
17814,v_P0N68OQDhNs.mp4,""" The man gives a final set of instructions while breathing heavy.""",228.37,180.41,214.67,0.0,184.7,0.01998416173661896
17815,v_P0N68OQDhNs.mp4,""" A set of text is seen with information.""",228.37,215.81,228.37,0.0,46.7,0.0
17816,v_Mgvj2B6MyjI.mp4,"""A girl is nervous on the edge of a diviing board.""",17.67,0,17.67,5.2,20.3,0.6142857142857144
17817,v_Mgvj2B6MyjI.mp4,"""  She falls in after standing up and then squatting again.""",17.67,9.28,17.67,0.0,24.0,0.3495833333333334
17818,v_eWG5T3TC_cg.mp4,"""A marching band walk in the street playing instruments while a woman on front holds a flag.""",108.02000000000001,0,76.69,17.4,58.9,0.5411396531490417
17819,v_eWG5T3TC_cg.mp4,""" A boy on front the band holds a rode and raise and spin around.""",108.02000000000001,0,46.99,37.4,54.4,0.17628676470588242
17820,v_eWG5T3TC_cg.mp4,""" Then, band arrives and pass a traffic light.""",108.02000000000001,77.23,108.02,35.4,50.3,0.0
17821,v_lMbDEY-CVwE.mp4,"""A man is indoors, as he picks a frisbee off the ground.""",176.26,0,18.51,36.6,61.2,0.0
17822,v_lMbDEY-CVwE.mp4,""" He then uses several frisbees to train and display the stunts of a medium sized collie dog.""",176.26,24.68,88.13,25.1,33.9,0.13869188337273441
17823,v_lMbDEY-CVwE.mp4,""" The dog runs off screen and brings back the frisbees.""",176.26,91.66,144.54,106.3,144.0,0.7129349470499244
17824,v_lMbDEY-CVwE.mp4,"""The scene ends with the dog trying desperately to remove a frisbee from the seated man's hand.""",176.26,154.23,176.26,127.5,132.4,0.0
